Date      , Firm_Id, Industry       , Revenue               , Cost_Of_Goods_Sold   , Operating_Expenses    , Market_Share
2017-06-30,      43, Mining         ,    46794.75207897083  ,   34205.5451165047   ,    7334.115869898804  , 0.005185465168979516
2017-09-30,      43, Mining         ,    79853.48364619628  ,   43703.34039714633  ,   16563.583350222365  , 0.005185465168979516
2017-12-31,      43, Mining         ,    53208.66894315956  ,   26105.53804900788  ,    7645.769778356477  , 0.005185465168979516
2018-03-31,      43, Mining         ,    52254.54278961511  ,   27004.874452096738 ,   10848.593496463047  , 0.005185465168979516
2018-06-30,      43, Mining         ,    39915.53673614386  ,   29257.67007978608  ,    7151.50032352507   , 0.005185465168979516
2018-09-30,      43, Mining         ,    20170.6360119837   ,   11048.809644078568 ,    3456.2032756066733 , 0.005185465168979516
2018-12-31,      43, Mining         ,   107662.51968870961  ,   67918.06720327106  ,   26689.402526629765  , 0.005185465168979516
2019-03-31,      43, Mining         ,    44593.63974438315  ,   28862.48852841449  ,   10446.506422908787  , 0.005185465168979516
2019-06-30,      43, Mining         ,    68499.43103862499  ,   38899.81511581128  ,   16731.97048800687   , 0.005185465168979516
2019-09-30,      43, Mining         ,    93741.90680901225  ,   62145.39224930842  ,   22740.736866374617  , 0.005185465168979516
2019-12-31,      43, Mining         ,    25499.799431815212 ,   13346.209522144063 ,    5403.90848742394   , 0.005185465168979516
2020-03-31,      43, Mining         ,    22939.95048171679  ,   15667.574451380084 ,    4194.187812484995  , 0.005185465168979516
2020-06-30,      43, Mining         ,    49061.67599998478  ,   31806.299229949083 ,    7282.477740991155  , 0.005185465168979516
2020-09-30,      43, Mining         ,   118784.95288250272  ,   67882.422395524    ,   15413.046208099013  , 0.005185465168979516
2020-12-31,      43, Mining         ,    39616.394656019875 ,   29256.396373440646 ,    7001.014453612785  , 0.005185465168979516
2021-03-31,      43, Mining         ,    36371.70372430262  ,   20242.29086720587  ,    5858.559257074231  , 0.005185465168979516
2021-06-30,      43, Mining         ,    85835.13381631898  ,   49162.8448203025   ,   15589.97934244053   , 0.005185465168979516
2021-09-30,      43, Mining         ,    42465.716784525255 ,   20826.705043701524 ,    7406.501794515236  , 0.005185465168979516
2021-12-31,      43, Mining         ,   160360.02533150307  ,   80297.26312570988  ,   19070.073215990004  , 0.005185465168979516
2022-03-31,      43, Mining         ,    49136.83563850557  ,   31833.152414716358 ,    7875.113994814915  , 0.005185465168979516
2022-06-30,      43, Mining         ,    60054.60231199825  ,   43401.116832345004 ,   11752.059509360597  , 0.005185465168979516
2022-09-30,      43, Mining         ,    35840.88332526544  ,   26450.69963976152  ,    7994.9969385456825 , 0.005185465168979516
2022-12-31,      43, Mining         ,    77084.47117893817  ,   54435.861736185114 ,    9699.472724577656  , 0.005185465168979516
2023-03-31,      43, Mining         ,    31725.04916053489  ,   16854.654649905493 ,    7243.184815315689  , 0.005185465168979516
2023-06-30,      43, Mining         ,    30925.353326889428 ,   14212.22356437461  ,    3445.5481897993686 , 0.005185465168979516
2023-09-30,      43, Mining         ,    32747.275214272686 ,   17014.105022491698 ,    7194.297305002112  , 0.005185465168979516
2023-12-31,      43, Mining         ,    35625.99817867204  ,   22050.28328291037  ,    3593.437653174156  , 0.005185465168979516
2024-03-31,      43, Mining         ,    21400.3962808573   ,   10361.720502518474 ,    4310.494960803554  , 0.005185465168979516
2024-06-30,      43, Mining         ,    25582.24182090569  ,   16900.374835878196 ,    5324.533880616854  , 0.005185465168979516
2010-03-31,      44, Mining         ,    10384.567577592705 ,    6330.79992319167  ,    1453.3892505477465 , 0.001086143767594079
2010-06-30,      44, Mining         ,     6913.074683468752 ,    4976.2795119000375,    1652.9504554790724 , 0.001086143767594079
2010-09-30,      44, Mining         ,    13861.397994325684 ,    7834.249627304657 ,    2918.1365026690096 , 0.001086143767594079
2010-12-31,      44, Mining         ,     8818.04630258252  ,    5227.184989669024 ,    1043.9462227578108 , 0.001086143767594079
2011-03-31,      44, Mining         ,     9337.943139034032 ,    6259.653878231716 ,    1448.0915440986491 , 0.001086143767594079
2011-06-30,      44, Mining         ,    13132.768643230529 ,    5984.133352490524 ,    1511.3131556711821 , 0.001086143767594079
2011-09-30,      44, Mining         ,    21197.63931628362  ,   11667.617308101419 ,    4331.170957571214  , 0.001086143767594079
2011-12-31,      44, Mining         ,     9501.649609918964 ,    6267.199497204029 ,    1953.447811882312  , 0.001086143767594079
2012-03-31,      44, Mining         ,    13633.06305741869  ,    8135.652468968227 ,    2284.0803720669437 , 0.001086143767594079
2012-06-30,      44, Mining         ,     9591.696745998408 ,    4889.983641574902 ,    1401.8098196426852 , 0.001086143767594079
2012-09-30,      44, Mining         ,    10135.258034139808 ,    5316.558283985308 ,    1475.9296014114282 , 0.001086143767594079
2012-12-31,      44, Mining         ,     8162.395232192682 ,    5560.585687448029 ,    1216.8758170156932 , 0.001086143767594079
2013-03-31,      44, Mining         ,     7409.129941540664 ,    5056.416450111505 ,     885.0645721059324 , 0.001086143767594079
2013-06-30,      44, Mining         ,     7854.978659471319 ,    4604.008227788511 ,    1382.786652491584  , 0.001086143767594079
2013-09-30,      44, Mining         ,    14523.632103721175 ,   10068.017084495621 ,    1549.856214740918  , 0.001086143767594079
2013-12-31,      44, Mining         ,    17144.37705205589  ,    9239.657141185964 ,    2434.846448820167  , 0.001086143767594079
2014-03-31,      44, Mining         ,     8060.871541380565 ,    4376.485715205657 ,    1437.113695194044  , 0.001086143767594079
2014-06-30,      44, Mining         ,     7132.925292134144 ,    4630.062720731106 ,    1121.0467530714677 , 0.001086143767594079
2014-09-30,      44, Mining         ,     6658.1059387904115,    3575.9695152146833,    1206.3037051846547 , 0.001086143767594079
2014-12-31,      44, Mining         ,    15871.012763220802 ,    7254.876540582465 ,    1777.0514062562936 , 0.001086143767594079
2015-03-31,      44, Mining         ,    12444.200804475799 ,    8293.481603363998 ,    1408.91978950876   , 0.001086143767594079
2015-06-30,      44, Mining         ,     9207.847564407828 ,    6481.361579793174 ,    1932.2218364995601 , 0.001086143767594079
2015-09-30,      44, Mining         ,    15462.599559794891 ,    8832.74642805341  ,    2060.0072636935224 , 0.001086143767594079
2015-12-31,      44, Mining         ,    11363.169760447843 ,    6858.888999730332 ,    2071.8042821094145 , 0.001086143767594079
2016-03-31,      44, Mining         ,    24899.2568537303   ,   18291.279815469006 ,    5859.712512567081  , 0.001086143767594079
2016-06-30,      44, Mining         ,    16865.947870583594 ,   12020.615908158123 ,    3714.0929103674976 , 0.001086143767594079
2016-09-30,      44, Mining         ,     9511.39945153706  ,    6695.6480672720245,    1671.8648758806028 , 0.001086143767594079
2016-12-31,      44, Mining         ,     4816.27684668139  ,    3248.1472996878983,     582.0180908082483 , 0.001086143767594079
2017-03-31,      44, Mining         ,    13568.615686075082 ,    6776.440795840988 ,    2071.97361556067   , 0.001086143767594079
2017-06-30,      44, Mining         ,     6707.66472766737  ,    3551.43934397592  ,    1022.7797146514469 , 0.001086143767594079
2017-09-30,      44, Mining         ,     6732.4805243473775,    4151.106087559031 ,     774.1664648392812 , 0.001086143767594079
2017-12-31,      44, Mining         ,    17028.787764529974 ,   11775.49712747368  ,    2647.692011854337  , 0.001086143767594079
2018-03-31,      44, Mining         ,    16306.893884683466 ,    8363.777770699677 ,    3794.6345537785796 , 0.001086143767594079
2018-06-30,      44, Mining         ,    13636.51376028086  ,    8657.376338063485 ,    2240.598820258952  , 0.001086143767594079
2018-09-30,      44, Mining         ,     7122.464693698466 ,    3926.709033060764 ,    1577.2779168641669 , 0.001086143767594079
2018-12-31,      44, Mining         ,    12585.955838035767 ,    8290.410631136947 ,    2704.314677240811  , 0.001086143767594079
2019-03-31,      44, Mining         ,    19265.358207946727 ,   10903.193198404884 ,    2537.0441864251807 , 0.001086143767594079
2019-06-30,      44, Mining         ,     7999.54328678477  ,    5118.132677083576 ,    1971.1041756283196 , 0.001086143767594079
2019-09-30,      44, Mining         ,     8246.161991576568 ,    5378.150242725472 ,    1494.4184774334165 , 0.001086143767594079
2019-12-31,      44, Mining         ,     4497.1508592948485,    3161.624497550515 ,     963.5658659736299 , 0.001086143767594079
2020-03-31,      44, Mining         ,    12135.08883765612  ,    7831.492603091886 ,    2772.173298647293  , 0.001086143767594079
2020-06-30,      44, Mining         ,    11312.877803037049 ,    5472.207470119752 ,    1721.3751264799744 , 0.001086143767594079
2020-09-30,      44, Mining         ,     8736.709010679826 ,    4136.592589109497 ,    1906.5057776840067 , 0.001086143767594079
2020-12-31,      44, Mining         ,    10943.819153744236 ,    7667.741437030079 ,    1361.3873844982668 , 0.001086143767594079
2021-03-31,      44, Mining         ,    11505.015732658865 ,    6972.324915503559 ,    2583.30780276482   , 0.001086143767594079
2021-06-30,      44, Mining         ,    13469.054702573838 ,    7755.141938085277 ,    1738.8427515086316 , 0.001086143767594079
2021-09-30,      44, Mining         ,     9823.211095973185 ,    5986.257354653743 ,    2169.329686547435  , 0.001086143767594079
2021-12-31,      44, Mining         ,     4631.197782653642 ,    3183.5122959168225,     866.9833048605856 , 0.001086143767594079
2022-03-31,      44, Mining         ,     7501.221736021701 ,    3488.2133168605255,    1733.120326552841  , 0.001086143767594079
2022-06-30,      44, Mining         ,    12142.841386145103 ,    5739.5124938968365,    1663.6089097412942 , 0.001086143767594079
2022-09-30,      44, Mining         ,     7086.886343284236 ,    5052.20010622493  ,    1025.4509749334256 , 0.001086143767594079
2022-12-31,      44, Mining         ,    18790.74239851293  ,    8522.755504487031 ,    2726.505643716819  , 0.001086143767594079
2023-03-31,      44, Mining         ,     4559.076506355626 ,    2783.1421722608616,    1055.3793340000034 , 0.001086143767594079
2023-06-30,      44, Mining         ,    15473.338550427017 ,   11198.759397585532 ,    2164.659867246638  , 0.001086143767594079
2023-09-30,      44, Mining         ,    24110.30402004803  ,   17714.653774458726 ,    6022.575476715601  , 0.001086143767594079
2023-12-31,      44, Mining         ,     4767.530032556265 ,    2482.0818532703465,     996.6377587113861 , 0.001086143767594079
2024-03-31,      44, Mining         ,     9575.001377673772 ,    5711.492859388009 ,     989.9158691350362 , 0.001086143767594079
2024-06-30,      44, Mining         ,     8740.53140964106  ,    5734.472333076293 ,    1259.5150188473701 , 0.001086143767594079
2010-03-31,      45, Mining         ,    89844.61370818352  ,   48448.5103736348   ,   12978.25314439318   , 0.015470485102631862
2010-06-30,      45, Mining         ,   206866.4403916986   ,  138118.61436645512  ,   27818.138315410215  , 0.015470485102631862
2010-09-30,      45, Mining         ,   107416.44818205271  ,   63673.451891284545 ,   11459.778138507316  , 0.015470485102631862
2010-12-31,      45, Mining         ,    80176.07470811292  ,   59424.26162658083  ,   16629.276200814184  , 0.015470485102631862
2011-03-31,      45, Mining         ,    85715.56836433937  ,   50106.12963036489  ,   16623.396474187688  , 0.015470485102631862
2011-06-30,      45, Mining         ,    86725.76555059849  ,   42834.88937454441  ,   11130.338965174473  , 0.015470485102631862
2011-09-30,      45, Mining         ,   116149.8003895037   ,   65515.282112448054 ,   26794.687774877795  , 0.015470485102631862
2011-12-31,      45, Mining         ,   176260.34936200973  ,  114383.15763950572  ,   26660.573221288207  , 0.015470485102631862
2012-03-31,      45, Mining         ,   132328.4417574738   ,   91829.93671540801  ,   32181.701115701802  , 0.015470485102631862
2012-06-30,      45, Mining         ,   274665.0045172319   ,  199883.76687143248  ,   64927.99354192652   , 0.015470485102631862
2012-09-30,      45, Mining         ,    55990.89592434372  ,   33007.22650639622  ,   11393.273890455233  , 0.015470485102631862
2012-12-31,      45, Mining         ,   148648.5436584783   ,  106313.33928508556  ,   19480.086240580873  , 0.015470485102631862
2013-03-31,      45, Mining         ,   109936.7429414836   ,   53173.359687372365 ,   15796.095761114218  , 0.015470485102631862
2013-06-30,      45, Mining         ,   121339.77775750039  ,   76960.37496204255  ,   26773.38521792071   , 0.015470485102631862
2013-09-30,      45, Mining         ,   151968.72705310228  ,   68642.66220288392  ,   19444.02120873406   , 0.015470485102631862
2013-12-31,      45, Mining         ,   189967.28374559674  ,   91168.69250480372  ,   29349.692935880412  , 0.015470485102631862
2014-03-31,      45, Mining         ,   108026.19477406424  ,   59905.21255466084  ,   13706.034242000705  , 0.015470485102631862
2014-06-30,      45, Mining         ,   137570.52300556685  ,   88612.0697105648   ,   23337.581200304157  , 0.015470485102631862
2014-09-30,      45, Mining         ,    45326.75552340512  ,   33397.02149336665  ,    5992.662530141448  , 0.015470485102631862
2014-12-31,      45, Mining         ,   127941.81307374455  ,   77404.70452963392  ,   26919.290791738535  , 0.015470485102631862
2015-03-31,      45, Mining         ,   185822.22798038763  ,  104690.4791765785   ,   31506.41349144478   , 0.015470485102631862
